Date,AAPL,AMZN,GOOG,META,NFLX
2015-03-05,28.23085594177246,19.39150047302246,28.58502960205078,80.90096282958984,66.80714416503906
2015-03-06,28.27328109741211,19.004499435424805,28.205188751220703,79.70553588867188,64.87428283691406
2015-03-09,28.39388084411621,18.92799949645996,28.26307487487793,79.13771057128906,63.66143035888672
2015-03-10,27.806528091430664,18.475500106811523,27.575437545776367,77.25489807128906,62.15142822265625
2015-03-11,27.299575805664062,18.318500518798828,27.385147094726562,77.2748031616211,62.88428497314453
2015-03-12,27.793132781982422,18.711999893188477,27.60028076171875,78.62964630126953,64.04571533203125
2015-03-13,27.6010684967041,18.52899932861328,27.1933650970459,77.75299835205078,62.628570556640625
2015-03-16,27.904794692993164,18.667499542236328,27.550596237182617,77.77291107177734,60.281429290771484
2015-03-17,28.371551513671875,18.59600067138672,27.368255615234375,79.0580062866211,59.788570404052734
2015-03-18,28.69091033935547,18.756999969482422,27.79852294921875,80.60211181640625,60.44571304321289
2015-03-19,28.47427749633789,18.66200065612793,27.723499298095703,82.43510437011719,60.744285583496094
2015-03-20,28.116954803466797,18.92449951171875,27.84124755859375,83.4811019897461,61.18571472167969
2015-03-23,28.409513473510742,18.75550079345703,27.764238357543945,84.10871124267578,60.71428680419922
2015-03-24,28.29338264465332,18.704500198364258,28.329648971557617,84.98535919189453,62.611427307128906
2015-03-25,27.554170608520508,18.54800033569336,27.762998580932617,82.60444641113281,60.25
2015-03-26,27.74622917175293,18.36750030517578,27.583389282226562,82.69412231445312,59.75143051147461
2015-03-27,27.5251407623291,18.527999877929688,27.244043350219727,82.98301696777344,59.25285720825195
2015-03-30,28.2219181060791,18.72949981689453,27.427379608154297,82.88338470458984,60.36714172363281
2015-03-31,27.788660049438477,18.604999542236328,27.227149963378906,81.90711212158203,59.52714157104492
2015-04-01,27.74846839904785,18.51300048828125,26.956865310668945,81.35921478271484,59.01714324951172
2015-04-02,27.987424850463867,18.612499237060547,26.607582092285156,81.24962615966797,59.1542854309082
2015-04-06,28.440780639648438,18.851999282836914,26.668941497802734,82.12628936767578,60.33000183105469
2015-04-07,28.141525268554688,18.720500946044922,26.681612014770508,82.00674438476562,60.494285583496094
2015-04-08,28.049959182739258,19.059999465942383,26.909664154052734,81.9668960571289,63.04999923706055
2015-04-09,28.26434898376465,19.177000045776367,26.868427276611328,81.85730743408203,62.78571319580078
2015-04-10,28.384944915771484,19.13249969482422,26.830169677734375,81.7278060913086,64.93856811523438
2015-04-13,28.329120635986328,19.118000030517578,26.788434982299805,82.69412231445312,67.81143188476562
2015-04-14,28.20628547668457,19.25550079345703,26.352203369140625,83.20216369628906,68.38714599609375
2015-04-15,28.313478469848633,19.172500610351562,26.458528518676758,82.39524841308594,67.92285919189453
2015-04-16,28.177249908447266,19.302000045776367,26.52162742614746,81.99678039550781,80.29285430908203
2015-04-17,27.86012840270996,18.777999877929688,26.037202835083008,80.47259521484375,81.6500015258789
2015-04-20,28.496618270874023,19.475500106811523,26.600130081176758,82.7738037109375,81.05571746826172
2015-04-21,28.34251594543457,19.55900001525879,26.530075073242188,83.30179595947266,80.06285858154297
2015-04-22,28.72440528869629,19.489999771118164,26.79812240600586,84.30794525146484,79.66857147216797
2015-04-23,28.958900451660156,19.499500274658203,27.17746353149414,82.09640502929688,79.86571502685547
2015-04-24,29.095129013061523,22.2549991607666,28.07476806640625,81.21974182128906,79.77143096923828
2015-04-27,29.624414443969727,21.92799949645996,27.669082641601562,81.59830474853516,80.86856842041016
2015-04-28,29.15766143798828,21.465499877929688,27.584884643554688,80.37297821044922,80.43714141845703
2015-04-29,28.728870391845703,21.4685001373291,27.3557071685791,80.16378021240234,80.40714263916016
2015-04-30,27.9494571685791,21.089000701904297,26.770811080932617,78.47025299072266,79.5
2015-05-01,28.798105239868164,21.14349937438965,26.798709869384766,78.68940734863281,79.57571411132812
2015-05-04,28.742277145385742,21.152000427246094,26.94219398498535,78.51008605957031,79.27143096923828
2015-05-05,28.094621658325195,21.059499740600586,26.444982528686523,77.26486206054688,80.79285430908203
2015-05-06,27.918193817138672,20.954999923706055,26.117158889770508,77.80279541015625,80.07714080810547
2015-05-07,28.09087371826172,21.3439998626709,26.439998626708984,78.13154602050781,80.74857330322266
2015-05-08,28.62013053894043,21.684499740600586,26.814653396606445,78.21123504638672,82.0857162475586
2015-05-11,28.32859230041504,21.642499923706055,26.689102172851562,77.71314239501953,84.27857208251953
2015-05-12,28.22767448425293,21.551000595092773,26.357295989990234,77.16522979736328,83.37714385986328
2015-05-13,28.25907325744629,21.3435001373291,26.386194229125977,78.14151000976562,82.87285614013672
2015-05-14,28.918399810791016,21.61400032043457,26.823619842529297,81.06035614013672,83.8357162475586
2015-05-15,28.87802505493164,21.299999237060547,26.596933364868164,80.11396026611328,87.60713958740234
2015-05-18,29.19647789001465,21.261999130249023,26.519712448120117,80.57221221923828,88.26714324951172
2015-05-19,29.169570922851562,21.085500717163086,26.771806716918945,80.32316589355469,88.06857299804688
2015-05-20,29.167327880859375,21.19300079345703,26.866962432861328,80.24347686767578,88.79000091552734
2015-05-21,29.465591430664062,21.581499099731445,27.028383255004883,80.17374420166016,89.00285339355469
2015-05-22,29.72348976135254,21.381500244140625,26.9088134765625,80.2335205078125,88.83856964111328
2015-05-26,29.068645477294922,21.273500442504883,26.520708084106445,79.02812194824219,87.99285888671875
2015-05-27,29.611358642578125,21.570999145507812,26.89286994934082,80.24347686767578,89.85713958740234
2015-05-28,29.55305290222168,21.328500747680664,26.89237403869629,79.8449935913086,89.50714111328125
2015-05-29,29.21666145324707,21.46150016784668,26.51024627685547,78.88865661621094,89.15142822265625
2015-06-01,29.274967193603516,21.54599952697754,26.60390853881836,79.98446655273438,89.00285339355469
2015-06-02,29.14490509033203,21.54949951171875,26.86248016357422,80.13389587402344,89.12999725341797
2015-06-03,29.180770874023438,21.829500198364258,26.918779373168945,82.12628936767578,88.8085708618164
2015-06-04,29.01034927368164,21.538999557495117,26.738924026489258,81.73776245117188,89.34857177734375
2015-06-05,28.851118087768555,21.34749984741211,26.571027755737305,81.82742309570312,90.45999908447266
2015-06-08,28.660493850708008,21.174999237060547,26.247190475463867,80.3630142211914,89.60428619384766
2015-06-09,28.575275421142578,21.27400016784668,26.240217208862305,80.3630142211914,92.44999694824219
2015-06-10,28.90269660949707,21.53849983215332,26.73842430114746,81.84735870361328,95.87142944335938
2015-06-11,28.837665557861328,21.648500442504883,26.634798049926758,81.51860046386719,95.09428405761719
2015-06-12,28.519210815429688,21.496000289916992,26.521207809448242,81.21974182128906,94.41857147216797
2015-06-15,28.463146209716797,21.183500289916992,26.265625,80.40287017822266,93.43142700195312
2015-06-16,28.615646362304688,21.363000869750977,26.31295394897461,80.75153350830078,95.27285766601562
2015-06-17,28.548372268676758,21.390499114990234,26.368253707885742,81.478759765625,94.27143096923828
2015-06-18,28.678443908691406,21.969499588012695,26.740419387817383,82.59449768066406,94.74285888671875
2015-06-19,28.391382217407227,21.746000289916992,26.73842430114746,82.1960220336914,93.87142944335938
2015-06-22,28.61788558959961,21.81450080871582,26.81315803527832,84.41752624511719,96.4142837524414
2015-06-23,28.487817764282227,22.29949951171875,26.927248001098633,87.54557037353516,97.31285858154297
2015-06-24,28.730018615722656,22.04199981689453,26.79572105407715,88.52185821533203,96.94428253173828
2015-06-25,28.593219757080078,22.0049991607666,26.665687561035156,87.64521026611328,94.89142608642578
2015-06-26,28.42502212524414,21.905000686645508,26.489320755004883,87.67508697509766,93.08856964111328
2015-06-29,27.927165985107422,21.493000030517578,25.982641220092773,85.47349548339844,92.23143005371094
2015-06-30,28.129003524780273,21.704500198364258,25.932321548461914,85.443603515625,93.84857177734375
2015-07-01,28.391382217407227,21.86949920654297,25.99858283996582,86.57927703857422,93.63571166992188
2015-07-02,28.355501174926758,21.885499954223633,26.076303482055664,86.95783233642578,94.0442886352539
2015-07-06,28.256826400756836,21.802000045776367,26.049402236938477,87.21683502197266,94.57142639160156
2015-07-07,28.18730926513672,21.836000442504883,26.157012939453125,86.88809204101562,94.0914306640625
2015-07-08,27.48760986328125,21.485000610351562,25.748981475830078,85.3240737915039,93.50714111328125
2015-07-09,26.926958084106445,21.719499588012695,25.940792083740234,85.55319213867188,95.72714233398438
2015-07-10,27.646835327148438,22.175500869750977,26.41160011291504,87.61531066894531,97.22856903076172
2015-07-13,28.180574417114258,22.778499603271484,27.229660034179688,89.75714111328125,101.08714294433594
2015-07-14,28.169363021850586,23.278499603271484,27.954557418823242,89.33872985839844,100.37142944335938
2015-07-15,28.440723419189453,23.059499740600586,27.91071319580078,89.4184341430664,98.12999725341797
2015-07-16,28.81972312927246,23.77400016784668,28.888700485229492,90.50428009033203,115.80999755859375
2015-07-17,29.068645477294922,24.15049934387207,33.526039123535156,94.60859680175781,114.7699966430664
2015-07-20,29.61808967590332,24.405000686645508,33.032310485839844,97.53742218017578,110.55000305175781
2015-07-21,29.322063446044922,24.399999618530273,32.99644470214844,98.01558685302734,112.51000213623047
2015-07-22,28.081905364990234,24.41349983215332,32.98647689819336,96.67072296142578,111.5
2015-07-23,28.068443298339844,24.108999252319336,32.09866714477539,95.07681274414062,110.0999984741211
2015-07-24,27.920438766479492,26.47100067138672,31.066375732421875,96.58106231689453,109.33999633789062
2015-07-27,27.532466888427734,26.570499420166016,31.250713348388672,93.8116455078125,106.43000030517578
2015-07-28,27.669261932373047,26.30150032043457,31.287580490112305,94.9273910522461,106.9000015258789
2015-07-29,27.581802368164062,26.450000762939453,31.48337745666504,96.62091064453125,107.08000183105469
2015-07-30,27.442764282226562,26.83799934387207,31.516258239746094,94.84768676757812,111.55999755859375
2015-07-31,27.202802658081055,26.8075008392334,31.168508529663086,93.65225982666016,114.30999755859375
2015-08-03,26.561418533325195,26.75149917602539,31.447505950927734,93.78175354003906,112.55999755859375
2015-08-04,25.7092227935791,26.594999313354492,31.349855422973633,93.7020492553711,121.1500015258789
2015-08-05,25.879674911499023,26.850500106811523,32.073753356933594,96.07300567626953,123.70999908447266
2015-08-06,25.93598175048828,26.472999572753906,32.018951416015625,94.75802612304688,126.44999694824219
2015-08-07,26.023841857910156,26.131000518798828,31.65127182006836,93.94114685058594,123.5199966430664
2015-08-10,26.970001220703125,26.200000762939453,31.573055267333984,93.7917251586914,123.02999877929688
2015-08-11,25.566530227661133,26.37299919128418,32.920711517333984,93.26374053955078,122.73999786376953
2015-08-12,25.960765838623047,26.295499801635742,32.85993194580078,93.8315658569336,120.51000213623047
2015-08-13,25.940488815307617,26.482999801635742,32.704986572265625,93.074462890625,123.7300033569336
2015-08-14,26.122962951660156,26.576000213623047,32.73836898803711,94.06069946289062,123.38999938964844
2015-08-17,26.393293380737305,26.76099967956543,32.925193786621094,93.57256317138672,125.36000061035156
2015-08-18,26.244606018066406,26.750999450683594,32.68904495239258,94.8078384399414,124.05000305175781
2015-08-19,25.908946990966797,26.645999908447266,32.92668914794922,94.94730377197266,122.05999755859375
2015-08-20,25.377302169799805,25.788999557495117,32.2257080078125,90.21537780761719,112.48999786376953
2015-08-21,23.825153350830078,24.723499298095703,30.514358520507812,85.73251342773438,103.95999908447266
2015-08-24,23.230426788330078,23.168500900268555,29.37495231628418,81.77760314941406,96.87999725341797
2015-08-25,23.37009048461914,23.318500518798828,28.99880599975586,82.68415069580078,101.5199966430664
2015-08-26,24.71048355102539,25.03849983215332,31.318470001220703,86.85820770263672,110.12999725341797
2015-08-27,25.43812370300293,25.918500900268555,31.766361236572266,89.3885498046875,117.66000366210938
2015-08-28,25.521472930908203,25.90049934387207,31.40615463256836,90.6636734008789,117.62999725341797
2015-08-31,25.402080535888672,25.644500732421875,30.80182647705078,89.08969116210938,115.02999877929688
2015-09-01,24.266691207885742,24.82699966430664,29.782487869262695,86.89806365966797,105.79000091552734
2015-09-02,25.30746078491211,25.52750015258789,30.607023239135742,89.54793548583984,105.44000244140625
2015-09-03,24.863672256469727,25.236000061035156,30.2039737701416,87.81455993652344,101.05999755859375
2015-09-04,24.61587142944336,24.950000762939453,29.927467346191406,87.92414093017578,98.79000091552734
2015-09-08,25.300704956054688,25.87700080871582,30.622968673706055,89.1893081665039,94.94999694824219
2015-09-09,24.814109802246094,25.844499588012695,30.526315689086914,90.09584045410156,99.18000030517578
2015-09-10,25.35927963256836,26.11199951171875,30.956270217895508,91.6299819946289,99.4800033569336
2015-09-11,25.728731155395508,26.472000122070312,31.17647933959961,91.69971466064453,97.51000213623047
2015-09-14,25.976530075073242,26.069000244140625,31.050434112548828,91.9587173461914,95.69000244140625
2015-09-15,26.19505500793457,26.118499755859375,31.643301010131836,92.54647827148438,99.16000366210938
2015-09-16,26.22433853149414,26.36949920654297,31.685152053833008,93.0943832397461,104.08000183105469
2015-09-17,25.66339874267578,26.943500518798828,32.029911041259766,93.98100280761719,104.20999908447266
2015-09-18,25.557518005371094,27.01300048828125,31.349855422973633,94.040771484375,102.62000274658203
2015-09-21,25.954010009765625,27.41950035095215,31.658246994018555,95.1864013671875,100.30000305175781
2015-09-22,25.546262741088867,26.920000076293945,31.023033142089844,92.60624694824219,98.47000122070312
2015-09-23,25.753509521484375,26.803499221801758,31.006589889526367,93.61241149902344,98.06999969482422
2015-09-24,25.906692504882812,26.6875,31.177974700927734,94.05073547363281,103.76000213623047
2015-09-25,25.841367721557617,26.212499618530273,30.488950729370117,92.4169692993164,102.23999786376953
2015-09-28,25.329994201660156,25.202999114990234,29.63800811767578,88.87052154541016,99.47000122070312
2015-09-29,24.568565368652344,24.803499221801758,29.64199447631836,86.34017944335938,98.3499984741211
2015-09-30,24.847900390625,25.594499588012695,30.312084197998047,89.55789947509766,103.26000213623047
2015-10-01,24.685697555541992,26.035999298095703,30.4550724029541,90.60389709472656,105.9800033569336
2015-10-02,24.865922927856445,26.62700080871582,31.2332763671875,91.71963500976562,106.11000061035156
2015-10-05,24.95603370666504,27.18400001525879,31.95867156982422,93.65225982666016,111.25
2015-10-06,25.075429916381836,26.874000549316406,32.156455993652344,92.44686126708984,108.33000183105469
2015-10-07,24.95603370666504,27.097000122070312,32.00300598144531,92.04838562011719,108.0999984741211
2015-10-08,24.667682647705078,26.658000946044922,31.843584060668945,92.11811065673828,114.93000030517578
2015-10-09,25.257905960083008,26.989999771118164,32.06528854370117,92.88518524169922,113.33000183105469
2015-10-12,25.14076042175293,27.50950050354004,32.21773910522461,93.90129852294922,113.44999694824219
2015-10-13,25.18355941772461,27.44499969482422,32.498233795166016,93.7618408203125,109.7300033569336
2015-10-14,24.827627182006836,27.241500854492188,32.44143295288086,93.71202087402344,110.2300033569336
2015-10-15,25.199331283569336,28.121999740600586,32.96854019165039,95.59484100341797,101.08999633789062
2015-10-16,25.014606475830078,28.538000106811523,32.991455078125,97.1688232421875,98.98999786376953
2015-10-19,25.170045852661133,28.657499313354492,33.18575668334961,98.09528350830078,101.69000244140625
2015-10-20,25.629606246948242,28.04400062561035,32.3975944519043,96.63087463378906,98.98999786376953
2015-10-21,25.627357482910156,27.78849983215332,32.01546859741211,96.7404556274414,97.95999908447266
2015-10-22,26.019336700439453,28.195499420166016,32.47282409667969,99.29072570800781,97.31999969482422
2015-10-23,26.82581901550293,29.951499938964844,34.974334716796875,101.80113220214844,100.04000091552734
2015-10-26,25.969772338867188,30.430500030517578,35.51140594482422,103.37511444091797,103.04000091552734
2015-10-27,25.80531883239746,30.550500869750977,35.297672271728516,103.30538177490234,103.06999969482422
2015-10-28,26.86862564086914,30.854999542236328,35.51987075805664,103.803466796875,105.80000305175781
2015-10-29,27.152467727661133,31.327499389648438,35.7176628112793,104.48088836669922,105.12000274658203
2015-10-30,26.920440673828125,31.295000076293945,35.41325759887695,101.58197021484375,108.37999725341797
2015-11-02,27.298900604248047,31.417499542236328,35.92641067504883,102.91686248779297,107.63999938964844
2015-11-03,27.61203384399414,31.265499114990234,35.97872543334961,102.18964385986328,109.73999786376953
2015-11-04,27.483631134033203,32.04750061035156,36.27516174316406,103.54447174072266,114.05000305175781
2015-11-05,27.356931686401367,32.782501220703125,36.43159866333008,108.34613037109375,113.5
2015-11-06,27.38860321044922,32.96849822998047,36.55664825439453,106.69243621826172,114.05999755859375
2015-11-09,27.277746200561523,32.77450180053711,36.1147346496582,106.08476257324219,109.86000061035156
2015-11-10,26.41803741455078,32.98400115966797,36.285621643066406,107.49935913085938,112.69999694824219
2015-11-11,26.268712997436523,33.662498474121094,36.63835144042969,108.59516906738281,112.86000061035156
2015-11-12,26.180484771728516,33.279998779296875,36.430599212646484,107.60894012451172,108.91999816894531
2015-11-13,25.415790557861328,32.11750030517578,35.72164535522461,103.55442810058594,103.6500015258789
2015-11-16,25.83207893371582,32.390499114990234,36.317508697509766,103.64408874511719,111.3499984741211
2015-11-17,25.721216201782227,32.165000915527344,36.135162353515625,104.72992706298828,117.0999984741211
2015-11-18,26.535682678222656,33.176998138427734,36.867530822753906,107.3598861694336,120.62999725341797
2015-11-19,26.872772216796875,33.063499450683594,36.7883186340332,105.85565185546875,120.22000122070312
2015-11-20,26.990427017211914,33.42250061035156,37.69456100463867,106.91161346435547,123.83999633789062
2015-11-23,26.639755249023438,33.949501037597656,37.663673400878906,106.54301452636719,125.02999877929688
2015-11-24,26.895397186279297,33.557498931884766,37.28004837036133,105.33761596679688,123.30999755859375
2015-11-25,26.703100204467773,33.766998291015625,37.2735710144043,105.00888061523438,124.16000366210938
2015-11-27,26.653329849243164,33.66299819946289,37.37869644165039,105.04872131347656,125.44000244140625
2015-11-30,26.764183044433594,33.2400016784668,36.997066497802734,103.84332275390625,123.33000183105469
2015-12-01,26.5469913482666,33.952999114990234,38.214691162109375,106.71237182617188,125.37000274658203
2015-12-02,26.30718231201172,33.800498962402344,37.98252487182617,105.6663589477539,128.92999267578125
2015-12-03,26.06283950805664,33.3125,37.492286682128906,103.9827880859375,126.80999755859375
2015-12-04,26.929340362548828,33.63199996948242,38.20323181152344,105.77594757080078,130.92999267578125
2015-12-07,26.75966453552246,33.49150085449219,38.0258674621582,105.20811462402344,125.36000061035156
2015-12-08,26.748350143432617,33.86650085449219,37.982025146484375,106.08476257324219,126.9800033569336
2015-12-09,26.157861709594727,33.239498138427734,37.44595718383789,104.20195007324219,124.19999694824219
2015-12-10,26.28229331970215,33.11600112915039,37.33884048461914,105.01882934570312,122.91000366210938
2015-12-11,25.605831146240234,32.00749969482422,36.81123352050781,101.73139190673828,118.91000366210938
2015-12-14,25.447471618652344,32.89550018310547,37.254642486572266,104.26173400878906,120.66999816894531
2015-12-15,24.997241973876953,32.93199920654297,37.036922454833984,104.15215301513672,118.5999984741211
2015-12-16,25.189552307128906,33.78850173950195,37.76879119873047,106.38362884521484,122.63999938964844
2015-12-17,24.65562629699707,33.532501220703125,37.33734130859375,105.8157958984375,122.51000213623047
2015-12-18,23.988218307495117,33.207000732421875,36.833152770996094,103.64408874511719,118.0199966430664
2015-12-21,24.282339096069336,33.22549819946289,37.254642486572266,104.37129974365234,116.62999725341797
2015-12-22,24.259708404541016,33.157501220703125,37.365745544433594,105.1084976196289,116.23999786376953
2015-12-23,24.571916580200195,33.185001373291016,37.38118362426758,104.23184204101562,118.16000366210938
2015-12-24,24.440698623657227,33.13949966430664,37.28602600097656,104.620361328125,117.33000183105469
2015-12-28,24.166948318481445,33.7599983215332,37.9890022277832,105.52688598632812,117.11000061035156
2015-12-29,24.601329803466797,34.69850158691406,38.69097900390625,106.85183715820312,119.12000274658203
2015-12-30,24.280067443847656,34.45349884033203,38.41197967529297,105.8157958984375,116.70999908447266
2015-12-31,23.814016342163086,33.794498443603516,37.80815505981445,104.26173400878906,114.37999725341797
2016-01-04,23.83437728881836,31.84950065612793,36.95920181274414,101.83100891113281,109.95999908447266
2016-01-05,23.23710823059082,31.68950080871582,36.996070861816406,102.33907318115234,107.66000366210938
2016-01-06,22.782363891601562,31.63249969482422,37.04787826538086,102.57816314697266,117.68000030517578
2016-01-07,21.820842742919922,30.39699935913086,36.1894645690918,97.54737854003906,114.55999755859375
2016-01-08,21.93622398376465,30.352500915527344,35.595603942871094,96.95962524414062,111.38999938964844
2016-01-11,22.291419982910156,30.886999130249023,35.67332077026367,97.1389389038086,114.97000122070312
2016-01-12,22.614946365356445,30.894500732421875,36.173526763916016,98.99185943603516,116.58000183105469
2016-01-13,22.033512115478516,29.090499877929688,34.902587890625,95.07681274414062,106.55999755859375
2016-01-14,22.515398025512695,29.649999618530273,35.608055114746094,97.99566650390625,107.05999755859375
2016-01-15,21.974681854248047,28.509000778198242,34.59818649291992,94.60859680175781,104.04000091552734
2016-01-19,21.868350982666016,28.724000930786133,34.963871002197266,94.89749908447266,107.88999938964844
2016-01-20,21.897768020629883,28.588499069213867,34.79747009277344,93.99095916748047,107.73999786376953
2016-01-21,21.786911010742188,28.750999450683594,35.2030143737793,93.80168914794922,102.3499984741211
2016-01-22,22.945247650146484,29.819000244140625,36.13267135620117,97.56729888916016,100.72000122070312
2016-01-25,22.497299194335938,29.826499938964844,35.45610046386719,96.64083862304688,99.12000274658203
2016-01-26,22.621734619140625,30.0625,35.524356842041016,96.9695816040039,97.83000183105469
2016-01-27,21.13533592224121,29.167499542236328,34.87419509887695,94.090576171875,91.1500015258789
2016-01-28,21.286911010742188,31.767499923706055,36.41714859008789,108.69479370117188,94.41000366210938
2016-01-29,22.022186279296875,29.350000381469727,37.01449966430664,111.78300476074219,91.83999633789062
2016-02-01,21.81631851196289,28.74049949645996,37.46538162231445,114.65203094482422,94.08999633789062
2016-02-02,21.375146865844727,27.604999542236328,38.09561538696289,114.17387390136719,91.48999786376953
2016-02-03,21.798221588134766,26.553499221801758,36.217369079589844,112.26116943359375,90.73999786376953
2016-02-04,21.97336769104004,26.812999725341797,35.27376174926758,110.06954193115234,89.70999908447266
2016-02-05,21.38650131225586,25.10650062561035,34.05613327026367,103.67396545410156,82.79000091552734
2016-02-08,21.6116943359375,24.405000686645508,34.01478576660156,99.37040710449219,83.31999969482422
2016-02-09,21.607141494750977,24.103500366210938,33.78410720825195,99.16121673583984,86.12999725341797
2016-02-10,21.443359375,24.52400016784668,34.08353805541992,100.61565399169922,88.44999694824219
2016-02-11,21.313709259033203,25.19099998474121,34.0332145690918,101.52220153808594,86.3499984741211
2016-02-12,21.379674911499023,25.354000091552734,33.997840881347656,101.62181854248047,87.4000015258789
2016-02-16,21.982467651367188,26.05500030517578,34.426300048828125,101.22334289550781,89.05000305175781
2016-02-17,22.31911277770996,26.704999923706055,35.29318618774414,104.79967498779297,94.76000213623047
2016-02-18,21.896024703979492,26.25,34.74266815185547,103.07625579833984,90.48999786376953
2016-02-19,21.845989227294922,26.7450008392334,34.92002868652344,104.17206573486328,89.2300033569336
2016-02-22,22.037057876586914,27.975000381469727,35.19654083251953,106.75222778320312,91.93000030517578
2016-02-23,21.53890609741211,27.64699935913086,34.66793441772461,105.05867767333984,89.12000274658203
2016-02-24,21.859634399414062,27.70199966430664,34.8527717590332,106.47327423095703,91.61000061035156
2016-02-25,22.009761810302734,27.75749969482422,35.16115951538086,107.65874481201172,94.52999877929688
2016-02-26,22.043880462646484,27.761499404907227,35.12728500366211,107.50931549072266,94.79000091552734
2016-02-29,21.99384880065918,27.625999450683594,34.76359558105469,106.51312255859375,93.41000366210938
2016-03-01,22.8673152923584,28.95199966430664,35.81182098388672,109.40209197998047,98.30000305175781
2016-03-02,22.9173526763916,29.010499954223633,35.81381607055664,109.5315933227539,97.61000061035156
2016-03-03,23.08795928955078,28.874500274658203,35.493465423583984,109.16300201416016,97.93000030517578
2016-03-04,23.431434631347656,28.756999969482422,35.417240142822266,107.97753143310547,101.58000183105469
2016-03-07,23.172119140625,28.139999389648438,34.63356018066406,105.3276596069336,95.48999786376953
2016-03-08,22.981050491333008,28.01300048828125,34.57427215576172,105.52688598632812,96.2300033569336
